paragraphs,link
Setting of a property is done by using the assignment operator. This would typically be done within a call to setValue but can also be done inside a call to getValue.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/expressions.html
"The special 'T' operator can be used to specify an instance of java.lang.Class (the 'type'). Static methods are invoked using this operator as well. The StandardEvaluationContext uses a TypeLocator to find types and the StandardTypeLocator (which can be replaced) is built with an understanding of the java.lang package. This means T() references to types within java.lang do not need to be fully qualified, but all other type references must be.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/expressions.html
"Constructors can be invoked using the new operator. The fully qualified class name should be used for all but the primitive type and String (where int, float, etc, can be used).",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/expressions.html
Variables can be referenced in the expression using the syntax #variableName. Variables are set using the method setVariable on the StandardEvaluationContext.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/expressions.html
"The variable #this is always defined and refers to the current evaluation object (against which unqualified references are resolved). The variable #root is always defined and refers to the root context object. Although #this may vary as components of an expression are evaluated, #root always refers to the root.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/expressions.html
The main example is the control flow pointcut.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"Spring control flow pointcuts are conceptually similar to AspectJ cflow pointcuts, although less powerful. (There is currently no way to specify that a pointcut executes below a join point matched by another pointcut.) A control flow pointcut matches the current call stack. For example, it might fire if the join point was invoked by a method in the com.mycompany.web package, or by the SomeCaller class. Control flow pointcuts are specified using the org.springframework.aop.support.ControlFlowPointcut class.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"Control flow pointcuts are significantly more expensive to evaluate at runtime than even other dynamic pointcuts. In Java 1.4, the cost is about 5 times that of other dynamic pointcuts.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
Spring provides useful pointcut superclasses to help you to implement your own pointcuts.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"Because static pointcuts are most useful, you'll probably subclass StaticMethodMatcherPointcut, as shown below. This requires implementing just one abstract method (although it's possible to override other methods to customize behavior):",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
There are also superclasses for dynamic pointcuts.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
You can use custom pointcuts with any advice type in Spring 1.0 RC2 and above.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"Because pointcuts in Spring AOP are Java classes, rather than language features (as in AspectJ) it's possible to declare custom pointcuts, whether static or dynamic. Custom pointcuts in Spring can be arbitrarily complex. However, using the AspectJ pointcut expression language is recommended if possible.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"Later versions of Spring may offer support for ""semantic pointcuts"" as offered by JAC: for example, ""all methods that change instance variables in the target object.""",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
Let's now look at how Spring AOP handles advice.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"Each advice is a Spring bean. An advice instance can be shared across all advised objects, or unique to each advised object. This corresponds to per-class or per-instance advice.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
Per-class advice is used most often. It is appropriate for generic advice such as transaction advisors. These do not depend on the state of the proxied object or add new state; they merely act on the method and arguments.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"Per-instance advice is appropriate for introductions, to support mixins. In this case, the advice adds state to the proxied object.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
It's possible to use a mix of shared and per-instance advice in the same AOP proxy.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"Spring provides several advice types out of the box, and is extensible to support arbitrary advice types. Let us look at the basic concepts and standard advice types.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
The most fundamental advice type in Spring is interception around advice.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
Spring is compliant with the AOP Alliance interface for around advice using method interception. MethodInterceptors implementing around advice should implement the following interface:,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
The MethodInvocation argument to the invoke() method exposes the method being invoked; the target join point; the AOP proxy; and the arguments to the method. The invoke() method should return the invocation's result: the return value of the join point.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
A simple MethodInterceptor implementation looks as follows:,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"Note the call to the MethodInvocation's proceed() method. This proceeds down the interceptor chain towards the join point. Most interceptors will invoke this method, and return its return value. However, a MethodInterceptor, like any around advice, can return a different value or throw an exception rather than invoke the proceed method. However, you don't want to do this without good reason!",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"MethodInterceptors offer interoperability with other AOP Alliance-compliant AOP implementations. The other advice types discussed in the remainder of this section implement common AOP concepts, but in a Spring-specific way. While there is an advantage in using the most specific advice type, stick with MethodInterceptor around advice if you are likely to want to run the aspect in another AOP framework. Note that pointcuts are not currently interoperable between frameworks, and the AOP Alliance does not currently define pointcut interfaces.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"A simpler advice type is a before advice. This does not need a MethodInvocation object, since it will only be called before entering the method.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"The main advantage of a before advice is that there is no need to invoke the proceed() method, and therefore no possibility of inadvertently failing to proceed down the interceptor chain.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"The MethodBeforeAdvice interface is shown below. (Spring's API design would allow for field before advice, although the usual objects apply to field interception and it's unlikely that Spring will ever implement it).",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"Note the return type is void. Before advice can insert custom behavior before the join point executes, but cannot change the return value. If a before advice throws an exception, this will abort further execution of the interceptor chain. The exception will propagate back up the interceptor chain. If it is unchecked, or on the signature of the invoked method, it will be passed directly to the client; otherwise it will be wrapped in an unchecked exception by the AOP proxy.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"An example of a before advice in Spring, which counts all method invocations:",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
Before advice can be used with any pointcut.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
Throws advice is invoked after the return of the join point if the join point threw an exception. Spring offers typed throws advice. Note that this means that the org.springframework.aop.ThrowsAdvice interface does not contain any methods: It is a tag interface identifying that the given object implements one or more typed throws advice methods. These should be in the form of:,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop-api.html
"By default, once loaded, the configured ApplicationContext is reused for each test. Thus the setup cost is incurred only once per test suite, and subsequent test execution is much faster. In this context, the term test suite means all tests run in the same JVM — for example, all tests run from an Ant, Maven, or Gradle build for a given project or module. In the unlikely case that a test corrupts the application context and requires reloading — for example, by modifying a bean definition or the state of an application object — the TestContext framework can be configured to reload the configuration and rebuild the application context before executing the next test.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
See the section called “Context management” and the section called “Context caching” with the TestContext framework.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"When the TestContext framework loads your application context, it can optionally configure instances of your test classes via Dependency Injection. This provides a convenient mechanism for setting up test fixtures using preconfigured beans from your application context. A strong benefit here is that you can reuse application contexts across various testing scenarios (e.g., for configuring Spring-managed object graphs, transactional proxies, DataSources, etc.), thus avoiding the need to duplicate complex test fixture setup for individual test cases.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"As an example, consider the scenario where we have a class, HibernateTitleRepository, that implements data access logic for a Title domain entity. We want to write integration tests that test the following areas:",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"The Spring configuration: basically, is everything related to the configuration of the HibernateTitleRepository bean correct and present?",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"The Hibernate mapping file configuration: is everything mapped correctly, and are the correct lazy-loading settings in place?",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
The logic of the HibernateTitleRepository: does the configured instance of this class perform as anticipated?,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
See dependency injection of test fixtures with the TestContext framework.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"One common issue in tests that access a real database is their effect on the state of the persistence store. Even when you're using a development database, changes to the state may affect future tests. Also, many operations — such as inserting or modifying persistent data — cannot be performed (or verified) outside a transaction.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"The TestContext framework addresses this issue. By default, the framework will create and roll back a transaction for each test. You simply write code that can assume the existence of a transaction. If you call transactionally proxied objects in your tests, they will behave correctly, according to their configured transactional semantics. In addition, if a test method deletes the contents of selected tables while running within the transaction managed for the test, the transaction will roll back by default, and the database will return to its state prior to execution of the test. Transactional support is provided to a test via a PlatformTransactionManager bean defined in the test's application context.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"If you want a transaction to commit — unusual, but occasionally useful when you want a particular test to populate or modify the database — the TestContext framework can be instructed to cause the transaction to commit instead of roll back via the @TransactionConfiguration and @Rollback annotations.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
See transaction management with the TestContext framework.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"The Spring TestContext Framework provides several abstract support classes that simplify the writing of integration tests. These base test classes provide well-defined hooks into the testing framework as well as convenient instance variables and methods, which enable you to access:",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"The ApplicationContext, for performing explicit bean lookups or testing the state of the context as a whole.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"A JdbcTemplate, for executing SQL statements to query the database. Such queries can be used to confirm database state both prior to and after execution of database-related application code, and Spring ensures that such queries run in the scope of the same transaction as the application code. When used in conjunction with an ORM tool, be sure to avoid false positives.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"In addition, you may want to create your own custom, application-wide superclass with instance variables and methods specific to your project.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
See support classes for the TestContext framework.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"The org.springframework.test.jdbc package contains JdbcTestUtils, which is a collection of JDBC related utility functions intended to simplify standard database testing scenarios. Note that AbstractTransactionalJUnit4SpringContextTests and AbstractTransactionalTestNGSpringContextTests provide convenience methods which delegate to JdbcTestUtils internally.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"The spring-jdbc module provides support for configuring and launching an embedded database which can be used in integration tests that interact with a database. For details, see Section 14.8, “Embedded database support” and Section 14.8.8, “Testing data access logic with an embedded database”.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"The Spring Framework provides the following set of Spring-specific annotations that you can use in your unit and integration tests in conjunction with the TestContext framework. Refer to the respective Javadoc for further information, including default attribute values, attribute aliases, and so on.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"Defines class-level metadata that is used to determine how to load and configure an ApplicationContext for integration tests. Specifically, @ContextConfiguration declares either the application context resource locations or the annotated classes that will be used to load the context.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"Resource locations are typically XML configuration files located in the classpath; whereas, annotated classes are typically @Configuration classes. However, resource locations can also refer to files in the file system, and annotated classes can be component classes, etc.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"As an alternative or in addition to declaring resource locations or annotated classes, @ContextConfiguration may be used to declare ApplicationContextInitializer classes.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"@ContextConfiguration may optionally be used to declare the ContextLoader strategy as well. Note, however, that you typically do not need to explicitly configure the loader since the default loader supports either resource locations or annotated classes as well as initializers.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
@ContextConfiguration provides support for inheriting resource locations or configuration classes as well as context initializers declared by superclasses by default.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
See the section called “Context management” and the Javadoc for @ContextConfiguration for further details.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/testing.html
"Spring AOP is implemented in pure Java. There is no need for a special compilation process. Spring AOP does not need to control the class loader hierarchy, and is thus suitable for use in a Servlet container or application server.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"Spring AOP currently supports only method execution join points (advising the execution of methods on Spring beans). Field interception is not implemented, although support for field interception could be added without breaking the core Spring AOP APIs. If you need to advise field access and update join points, consider a language such as AspectJ.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
Spring AOP's approach to AOP differs from that of most other AOP frameworks. The aim is not to provide the most complete AOP implementation (although Spring AOP is quite capable); it is rather to provide a close integration between AOP implementation and Spring IoC to help solve common problems in enterprise applications.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"Thus, for example, the Spring Framework's AOP functionality is normally used in conjunction with the Spring IoC container. Aspects are configured using normal bean definition syntax (although this allows powerful ""autoproxying"" capabilities): this is a crucial difference from other AOP implementations. There are some things you cannot do easily or efficiently with Spring AOP, such as advise very fine-grained objects (such as domain objects typically): AspectJ is the best choice in such cases. However, our experience is that Spring AOP provides an excellent solution to most problems in enterprise Java applications that are amenable to AOP.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"Spring AOP will never strive to compete with AspectJ to provide a comprehensive AOP solution. We believe that both proxy-based frameworks like Spring AOP and full-blown frameworks such as AspectJ are valuable, and that they are complementary, rather than in competition. Spring 2.0 seamlessly integrates Spring AOP and IoC with AspectJ, to enable all uses of AOP to be catered for within a consistent Spring-based application architecture. This integration does not affect the Spring AOP API or the AOP Alliance API: Spring AOP remains backward-compatible. See the following chapter for a discussion of the Spring AOP APIs.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"One of the central tenets of the Spring Framework is that of non-invasiveness; this is the idea that you should not be forced to introduce framework-specific classes and interfaces into your business/domain model. However, in some places the Spring Framework does give you the option to introduce Spring Framework-specific dependencies into your codebase: the rationale in giving you such options is because in certain scenarios it might be just plain easier to read or code some specific piece of functionality in such a way. The Spring Framework (almost) always offers you the choice though: you have the freedom to make an informed decision as to which option best suits your particular use case or scenario.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"One such choice that is relevant to this chapter is that of which AOP framework (and which AOP style) to choose. You have the choice of AspectJ and/or Spring AOP, and you also have the choice of either the @AspectJ annotation-style approach or the Spring XML configuration-style approach. The fact that this chapter chooses to introduce the @AspectJ-style approach first should not be taken as an indication that the Spring team favors the @AspectJ annotation-style approach over the Spring XML configuration-style.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"See Section 9.4, “Choosing which AOP declaration style to use” for a more complete discussion of the whys and wherefores of each style.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
Spring AOP defaults to using standard J2SE dynamic proxies for AOP proxies. This enables any interface (or set of interfaces) to be proxied.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"Spring AOP can also use CGLIB proxies. This is necessary to proxy classes, rather than interfaces. CGLIB is used by default if a business object does not implement an interface. As it is good practice to program to interfaces rather than classes, business classes normally will implement one or more business interfaces. It is possible to force the use of CGLIB, in those (hopefully rare) cases where you need to advise a method that is not declared on an interface, or where you need to pass a proxied object to a method as a concrete type.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"It is important to grasp the fact that Spring AOP is proxy-based. See Section 9.6.1, “Understanding AOP proxies” for a thorough examination of exactly what this implementation detail actually means.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"@AspectJ refers to a style of declaring aspects as regular Java classes annotated with Java 5 annotations. The @AspectJ style was introduced by the AspectJ project as part of the AspectJ 5 release. Spring 2.0 interprets the same annotations as AspectJ 5, using a library supplied by AspectJ for pointcut parsing and matching. The AOP runtime is still pure Spring AOP though, and there is no dependency on the AspectJ compiler or weaver.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"Using the AspectJ compiler and weaver enables use of the full AspectJ language, and is discussed in Section 9.8, “Using AspectJ with Spring applications”.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"To use @AspectJ aspects in a Spring configuration you need to enable Spring support for configuring Spring AOP based on @AspectJ aspects, and autoproxying beans based on whether or not they are advised by those aspects. By autoproxying we mean that if Spring determines that a bean is advised by one or more aspects, it will automatically generate a proxy for that bean to intercept method invocations and ensure that advice is executed as needed.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
The @AspectJ support can be enabled with XML or Java style configuration. In either case you will also need to ensure that AspectJ's aspectjweaver.jar library is on the classpath of your application (version 1.6.8 or later). This library is available in the 'lib' directory of an AspectJ distribution or via the Maven Central repository.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
To enable @AspectJ support with Java @Configuration add the @EnableAspectJAutoProxy annotation:,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
To enable @AspectJ support with XML based configuration use the aop:aspectj-autoproxy element:,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"This assumes that you are using schema support as described in Appendix E, XML Schema-based configuration. See Section E.2.7, “The aop schema” for how to import the tags in the aop namespace.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"If you are using the DTD, it is still possible to enable @AspectJ support by adding the following definition to your application context:",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"With the @AspectJ support enabled, any bean defined in your application context with a class that is an @AspectJ aspect (has the @Aspect annotation) will be automatically detected by Spring and used to configure Spring AOP. The following example shows the minimal definition required for a not-very-useful aspect:",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"A regular bean definition in the application context, pointing to a bean class that has the @Aspect annotation:",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"And the NotVeryUsefulAspect class definition, annotated with org.aspectj.lang.annotation.Aspect annotation;",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"Aspects (classes annotated with @Aspect) may have methods and fields just like any other class. They may also contain pointcut, advice, and introduction (inter-type) declarations.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"You may register aspect classes as regular beans in your Spring XML configuration, or autodetect them through classpath scanning - just like any other Spring-managed bean. However, note that the @Aspect annotation is not sufficient for autodetection in the classpath: For that purpose, you need to add a separate @Component annotation (or alternatively a custom stereotype annotation that qualifies, as per the rules of Spring's component scanner).",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"In Spring AOP, it is not possible to have aspects themselves be the target of advice from other aspects. The @Aspect annotation on a class marks it as an aspect, and hence excludes it from auto-proxying.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"Recall that pointcuts determine join points of interest, and thus enable us to control when advice executes. Spring AOP only supports method execution join points for Spring beans, so you can think of a pointcut as matching the execution of methods on Spring beans. A pointcut declaration has two parts: a signature comprising a name and any parameters, and a pointcut expression that determines exactly which method executions we are interested in. In the @AspectJ annotation-style of AOP, a pointcut signature is provided by a regular method definition, and the pointcut expression is indicated using the @Pointcut annotation (the method serving as the pointcut signature must have a void return type).",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
An example will help make this distinction between a pointcut signature and a pointcut expression clear. The following example defines a pointcut named 'anyOldTransfer' that will match the execution of any method named 'transfer':,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"The pointcut expression that forms the value of the @Pointcut annotation is a regular AspectJ 5 pointcut expression. For a full discussion of AspectJ's pointcut language, see the AspectJ Programming Guide (and for Java 5 based extensions, the AspectJ 5 Developers Notebook) or one of the books on AspectJ such as “Eclipse AspectJ” by Colyer et. al. or “AspectJ in Action” by Ramnivas Laddad.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/aop.html
"In this chapter, we will describe Spring's Object/XML Mapping support. Object/XML Mapping, or O/X mapping for short, is the act of converting an XML document to and from an object. This conversion process is also known as XML Marshalling, or XML Serialization. This chapter uses these terms interchangeably.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/oxm.html
"Within the field of O/X mapping, a marshaller is responsible for serializing an object (graph) to XML. In similar fashion, an unmarshaller deserializes the XML to an object graph. This XML can take the form of a DOM document, an input or output stream, or a SAX handler.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/oxm.html
Some of the benefits of using Spring for your O/X mapping needs are:,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/oxm.html
"Ease of configuration.  Spring's bean factory makes it easy to configure marshallers, without needing to construct JAXB context, JiBX binding factories, etc. The marshallers can be configured as any other bean in your application context. Additionally, XML Schema-based configuration is available for a number of marshallers, making the configuration even simpler.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/oxm.html
"Consistent Interfaces.  Spring's O/X mapping operates through two global interfaces: the Marshaller and Unmarshaller interface. These abstractions allow you to switch O/X mapping frameworks with relative ease, with little or no changes required on the classes that do the marshalling. This approach has the additional benefit of making it possible to do XML marshalling with a mix-and-match approach (e.g. some marshalling performed using JAXB, other using XMLBeans) in a non-intrusive fashion, leveraging the strength of each technology.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/oxm.html
"Consistent Exception Hierarchy.  Spring provides a conversion from exceptions from the underlying O/X mapping tool to its own exception hierarchy with the XmlMappingException as the root exception. As can be expected, these runtime exceptions wrap the original exception so no information is lost.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/oxm.html
"As stated in the introduction, a marshaller serializes an object to XML, and an unmarshaller deserializes XML stream to an object. In this section, we will describe the two Spring interfaces used for this purpose.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/oxm.html
"One of the areas in which Spring excels is in the separation of view technologies from the rest of the MVC framework. For example, deciding to use Velocity or XSLT in place of an existing JSP is primarily a matter of configuration. This chapter covers the major view technologies that work with Spring and touches briefly on how to add new ones. This chapter assumes you are already familiar with Section 17.5, “Resolving views” which covers the basics of how views in general are coupled to the MVC framework.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/view.html
"The Spring Framework supports integration with Hibernate, Java Persistence API (JPA), Java Data Objects (JDO) and iBATIS SQL Maps for resource management, data access object (DAO) implementations, and transaction strategies. For example, for Hibernate there is first-class support with several convenient IoC features that address many typical Hibernate integration issues. You can configure all of the supported features for O/R (object relational) mapping tools through Dependency Injection. They can participate in Spring's resource and transaction management, and they comply with Spring's generic transaction and DAO exception hierarchies. The recommended integration style is to code DAOs against plain Hibernate, JPA, and JDO APIs. The older style of using Spring's DAO templates is no longer recommended; however, coverage of this style can be found in the Section A.1, “Classic ORM usage” in the appendices.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/orm.html
"The value-add provided by the Spring Framework JDBC abstraction is perhaps best shown by the sequence of actions outlined in the table below. The table shows what actions Spring will take care of and which actions are the responsibility of you, the application developer.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/jdbc.html
"The Spring Web model-view-controller (MVC) framework is designed around a DispatcherServlet that dispatches requests to handlers, with configurable handler mappings, view resolution, locale and theme resolution as well as support for uploading files. The default handler is based on the @Controller and @RequestMapping annotations, offering a wide range of flexible handling methods. With the introduction of Spring 3.0, the @Controller mechanism also allows you to create RESTful Web sites and applications, through the @PathVariable annotation and other features.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/mvc.html
This part of the reference documentation covers the Spring Framework's support for the presentation tier (and specifically web-based presentation tiers).,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/spring-web.html
"The Spring Framework's own web framework, Spring Web MVC, is covered in the first couple of chapters. A number of the remaining chapters in this part of the reference documentation are concerned with the Spring Framework's integration with other web technologies, such as Struts and JSF (to name but two).",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/spring-web.html
This section concludes with coverage of Spring's MVC portlet framework.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/spring-web.html
Comprehensive transaction support is among the most compelling reasons to use the Spring Framework. The Spring Framework provides a consistent abstraction for transaction management that delivers the following benefits:,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/transaction.html
"The Data Access Object (DAO) support in Spring is aimed at making it easy to work with data access technologies like JDBC, Hibernate, JPA or JDO in a consistent way. This allows one to switch between the aforementioned persistence technologies fairly easily and it also allows one to code without worrying about catching exceptions that are specific to each technology.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/dao.html
Spring provides a convenient translation from technology-specific exceptions like SQLException to its own exception class hierarchy with the DataAccessException as the root exception. These exceptions wrap the original exception so there is never any risk that one might lose any information as to what might have gone wrong.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/dao.html
"In addition to JDBC exceptions, Spring can also wrap Hibernate-specific exceptions, converting them from proprietary, checked exceptions (in the case of versions of Hibernate prior to Hibernate 3.0), to a set of focused runtime exceptions (the same is true for JDO and JPA exceptions). This allows one to handle most persistence exceptions, which are non-recoverable, only in the appropriate layers, without having annoying boilerplate catch-and-throw blocks and exception declarations in one's DAOs. (One can still trap and handle exceptions anywhere one needs to though.) As mentioned above, JDBC exceptions (including database-specific dialects) are also converted to the same hierarchy, meaning that one can perform some operations with JDBC within a consistent programming model.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/dao.html
"The above holds true for the various template classes in Springs support for various ORM frameworks. If one uses the interceptor-based classes then the application must care about handling HibernateExceptions and JDOExceptions itself, preferably via delegating to SessionFactoryUtils' convertHibernateAccessException(..) or convertJdoAccessException() methods respectively. These methods convert the exceptions to ones that are compatible with the exceptions in the org.springframework.dao exception hierarchy. As JDOExceptions are unchecked, they can simply get thrown too, sacrificing generic DAO abstraction in terms of exceptions though.",https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/dao.html
The exception hierarchy that Spring provides can be seen below. (Please note that the class hierarchy detailed in the image shows only a subset of the entire DataAccessException hierarchy.),https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/dao.html
The best way to guarantee that your Data Access Objects (DAOs) or repositories provide exception translation is to use the @Repository annotation. This annotation also allows the component scanning support to find and configure your DAOs and repositories without having to provide XML configuration entries for them.,https://docs.spring.io/spring-framework/docs/3.2.x/spring-framework-reference/html/dao.html
